gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
15_Innerschweiz_72725555-9e5d-436a-b311-25048bc0c594,15,Innerschweiz,"Ähm, ich bin gestern im neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.",aɪ m e x ɜ v ɪ l ə ɪ x b ɛ aɪ n ɡ ɛ ʃ t ə r ɪ m n ə b uː x l ɑː t ə iː d ʃ t a t d iː uː s v ɑː l iː s uː p ə r k s iː ɔ n d iː h ɑː ɛ s b ɑː r ɪ n t r ə s a n t ə b y x ə,Basel,72725555-9e5d-436a-b311-25048bc0c594,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fourties,24
15_Basel_e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,15,Basel,Ich bin gestern in einem neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,aɪ m ɪ x b ɪ n ɡ æ ʃ t ə n oɪ ə b uː f l ɑː t ə ŋ ə ɪ n d ə ʃ t a t d iː uː s v ɑː ɪ s s uː p uː k z iː ʊ n d iː h aʊ ɪ p ɑː ɪ n t ɚ z aɪ t b yː x ə f ʊ n k ə,Basel,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,15,Basel,Ich war gestern im Neue-Buch-Laden in Stade. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,eː f b iː ɡ ɛ ʃ t uː ɪ m n oɪ ə b uː x l ɑː d ə ɪ ʃ t a l t k s iː d a s ɪ n d uː z oː r ɪ ʃ s uː b uː k s z iː ʊ n d iː x ɔ n ə b aʊ ə n t ə s aʊ t iː p iː f ʊ k f uː n d ə,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Zürich_9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,15,Zürich,"Die Auswahl ist super, ich sehe, wir haben ein paar interessante Bücher gefunden.",ɛ n ɛ l a h ɛ r ɪ n a b iː ɛ n b ɪ z z ɪ s t ɛ l ɛ k ɛ d iː n ʊ s v ɛ ɪ s s ɪ a p s ɪ ə b h aɪ ə s p ɛ s ə n p r ʊ s ɛ l d ə p uː f f ɔ l ɪ p,Basel,9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,fourties,24
15_Graubünden_d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,15,Graubünden,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.,n oː ɪ b ɪ n ɡ b ɛ ʃ t ə r ɪ n n oɪ ə b x l ɑː b ə k z iː b ə ʃ t a t f iː uː s v a l ɪ ʃ z uː k b k z iː ʊ n t iː h a l ɛ n s t a r ɪ n t ə r e s a n t eː j x ə r k f uː n d ə,Basel,d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Wallis_50e4a935-c887-4c38-aff2-6286aab725d1,15,Wallis,Ich bin jetzt der neuen Buchladener in der Stadt. Die Isole war super. Und ich habe auch ein paar interessante Bücher gefunden.,ɪ m p i d a ʃ t r n ɔ b oː x l a t ɜ iː n ə ʃ t a t d iː z ɔ l ɪ ç z o b y r k z eː ʊ n d i x ɑː s t ɔ r ɪ n t e r e s a n t e b i x ə r k f u n d ə,Basel,50e4a935-c887-4c38-aff2-6286aab725d1,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Graubünden_c4f6bcdf-fc02-4fe8-9277-0701cfffebab,15,Graubünden,"Ja, ich bin gestern in einer neuen Buchladensitz statt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.",iː b ɪ n ɡ ɛ s t ə r aɪ n oɪ ə b oː x l a d ə t z ɪ ʃ t a p t ɔ z ɪ ʒ eː d uː z ɔ l ɪ ʃ s uː p ə r k z iː ʊ n t h a b b a r ɪ n t ə r s a n t iː b y x ə r k f u n d ə t,Basel,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,teens,24
15_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,15,Zürich,Ich war in der neuen Buchladen in der Stadt und die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,y ç t iː l n oʊ ə b uː x ɔ ɾ d ə ts iː ə iː d ɪ ʃ t ɔ ɾ t ɪ n t iː s ɑː l ɪ ç s ɪ n b ʊ ts iː ə ʊ n d iː h aʊ p aʊ r ə n t ʊ s ɔ n d iː b yː s ə f uː n d ə,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,sixties,24
15_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,15,Wallis,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super. Und ich habe sicher ein paar interessante Bücher geschrieben.,ɪ v iː d ɛ ʃ t ə r ɪ n oː ə b oː x l ɑː r ə s iː d ə ʃ t ɔ p t k z iː a iː s l aʊ d ʃ s uː b r k s iː uː n t x ɑː s a x r eː f l iː z e l ɪ n t m j ɔ h a s v ɔ r ɪ n t r e s ɔ m t i b iː r,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,15,Bern,Ich war gestern in der neuen Buchladen in der Stadt. Die Auswahl war super und ich habe diese interessanten Bücher gefunden.,eː eː h ɛ b ɛ ʃ t ə ɪ m n oɪ ə b uː x l a t ə t z iː ɪ d ə ʃ t ɔ t d uː z v a r ɪ ʃ s uː p ə r p s i ʊ n d eː h ɛ m z iː d iː s eː aɪ n t e s z a n d iː b x ə r ɛ m ə ɑː z oː k f oː m d m u,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,sixties,24
15_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,15,Graubünden,und gestern war ich im Neujahr Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,ʊ n d ɛ d ɛ ʃ t ə r a ə iː d e ʃ t ə r ɪ m n oː ɜ b uː x l a t ə iː d ə r ʃ t ɑː k z iː uː s v a l ɪ ç s z uː p r k z iː ʊ n d iː h a n ə n v ɪ t b r ɛ n t ə r z a m d iː b y f ɛ r k f uː n d ə,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fourties,24
15_Zürich_ba826a45-33f8-47ef-9516-a66a201aac29,15,Zürich,Ich bin gestern im neuen Buchladen in der Süderstadt und die Auswahl war super. Und ich habe jetzt ein paar interessante Bücher gefunden.,ɪ x b eː ɡ ɛ ʃ t ə n oɪ ə b uː x l a t ə iː p z iː d ə ʃ t a t oː n ə n t d y ɛ d ɛ u s v a l ɪ ʃ s uː b y r k z i ʊ n t j eː a l e p s v ɛ s b ɑː r ɪ n t r z a m t iː b y f ə r k f oː m n ə,Basel,ba826a45-33f8-47ef-9516-a66a201aac29,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fifties,24
15_Graubünden_031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,15,Graubünden,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,eː ʃ t ə r aɪ ɪ n n oɪ ə b uː x v a t ɜ k ts iː t ə ʃ t a t a t uː s v a l ɪ ç s uː p ə r k z iː ʊ n v iː h a b a r ə ɪ n t r e s a n t i v eː x r k f u n d,Basel,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Bern_0497b106-6644-42ce-b99e-57f9a6c7fc81,15,Bern,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,ɪ b iː ɡ ɛ ʃ t ə r n oɪ ə b uː x ɔ t ə n ɪ t ʃ t ɔ p k z iː b uː z v ɑː l ɪ ʃ s uː p ɪ k s eː ʊ n d eː h ɛ b ɔ r ɪ n d ə z ɔ n t ɪ b iː x ə k f oː m b ɔ m t,Basel,0497b106-6644-42ce-b99e-57f9a6c7fc81,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,sixties,24
15_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,15,Innerschweiz,"Ich habe den ganzen Distrikt in Mayen, eine hochladige Stadt, und die Auswahl war super. Ich habe ein paar interessante Bücher gefunden.",iː r d eː r ɔ k a l ts d iː s t r a k t ʊ n aɪ l d eː m x l aʊ d ɪ ɡ ə ʃ t a t ʊ n t d iː uː z v ɑː l z ɪ ʃ s uː p r z eː v h ɛ t b ɪ s p ɑː r a n t ə s a m d iː p y x ə r k f uː d ə,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fourties,24
15_Bern_7ca44480-9007-4c1c-8046-aade3c4e6a87,15,Bern,Die Geine aufwählen. Ich habe es nicht. Das ist der Neubau von der Stadt. Und das ist der Handel. Ich habe sie. Warte. Darf ich auch?,iː ɡ aɪ n aʊ f aʊ l ɪ aɪ ʌ s n t ɪ b ɛ s t ɚ n aɪ b uː x ɑː l ɪ k s ɪ ʃ t a t ʌ n d ɚ x æ s ɪ z ð eː ɑː b eɪ ɪ s f ɑː ts w aɪ t p ɑː iː aʊ t,Bern,7ca44480-9007-4c1c-8046-aade3c4e6a87,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,15,Bern,Also... Ich war gestern im neuen Buchladen. Die Status war super. Ich habe ein paar interessante Bücher gefunden.,n æ aʊ s ɪ oː ɛ ɾ b ɪ ɡ æ ʃ t ɪ t n oʊ j b uː f ɔ t ɪ ts iː r ə ʃ t ɔ t ɪ s f ɔ s uː p ʊ ts iː ʊ d eː iː aɪ v ə m æ eɪ ɪ z r ɔ n ə t d ɪ s ɑː d iː b uː x ə k f oː b ə oː m d eɪ m,Bern,2a4acb33-759e-411f-bbd0-2470080758fb,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Ostschweiz_831d404d-b189-42b6-8120-073c1f8af73c,15,Ostschweiz,Ich habe gestern ein neues Buch in der Stadt geschrieben. Das war ein bisschen simpel. Ich habe eine sehr interessante Bücher gefunden.,v eɪ ɡ ɪ ʃ t ɑː v iː p ɡ ɪ ʃ t ɔ ɪ n ə p oː oː x a d ə ɪ d ə ʃ t ɑː t ʊ n d d uː s v ɑː l t ʊ b ɪ s iː m p ʊ k s iː ʊ n d iː h a l ə s a l ɪ n m p ʊ s a n t iː v x ə f uː n d ə,Basel,831d404d-b189-42b6-8120-073c1f8af73c,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,sixties,24
15_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,15,Graubünden,Ich war in der Stadt in einem neuen Buchladen. Die Auswahl war super. Ich habe ein paar interessante Bücher gefunden.,b eː l n v iː d iː d ɛ ʃ t ə n ɪ n oɪ ə b uː ɾ x f l a t ɜ j ɪ n d ə ʃ t a t k z iː ɪ s m uː s v a l ɪ ç z uː b ə r k z iː ʊ n t iː h a b ɑː r ɪ n t r e s a n t ə b y x ə k f ʊ n d ə k f ʊ n d ə,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,15,Ostschweiz,Ich habe mir gestern den neuen Buchladen in der Stadt angesehen. Die Auswahl war super. Ich habe ein paar interessante Bücher gefunden.,r ə n j ɑː ɪ n ɛ f s eː n æ l v ɪ ɾ d ɪ ɡ ɛ ʃ t ə d n oɪ ə b oː x l a t ə k s iː ɡ ə ʃ t a t ʊ n d ɛ uː s v a l l ɪ ç z u p o k s iː ʊ n t ɪ h ɑː l ɪ t b ɛ n t ə s a n t iː b y x o k f u n d ə r,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fourties,24
15_Wallis_0b890339-031a-43ef-bc2e-5e8b5ac5e613,15,Wallis,Ich habe gestern die neue Buchladen erstellt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,ɛ z a ə r a l l i m ə eː v iː d ɛ j ɛ s t ə l iː n ɑː ə b ɔ x l ɑː t ə r ʃ t a t a l d iː ʌ s v ɔ l ə ɪ ç z uː ʃ ts uː p ə r k z eː ə ʊ n d ɪ ɪ x ɪ ʃ t r e n z iː z ɛ f t v ɑː r ɪ n t ə r ɪ s a n t ɛ l b eː x ə r f ʊ n d ʌ i,Basel,0b890339-031a-43ef-bc2e-5e8b5ac5e613,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,thirties,24
15_Bern_d2dee463-0eb9-47fa-b739-f1dccd8638f9,15,Bern,Ich war gestern in einem neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden.,eː d ɛ ʃ t r ɪ n n oɪ ə n oː iː p uː x l ɑː t ə k s iː t ʃ t ɑː p ɲ iː d uː s v ɑː l ɪ ʃ s uː p ə r k s iː ʊ n d ə ɑː s p ɔ r t r ə s ɑː n t iː p iː ɪ x ɪ k f oː l ə,Basel,d2dee463-0eb9-47fa-b739-f1dccd8638f9,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Ostschweiz_a677eda9-7709-4c9d-8656-e7b665140f3b,15,Ostschweiz,Es war der erste Tag noch in der Stadt in der Burg. Die Auswahl war super. Und ich habe... ...ein paar interessante Bücher gefunden.,ɪ ʃ t eː ʃ ʃ oː n n oɪ ə b oː f l ɔ b ə ts uː ɡ ə ʃ t ɔ t ə n n t uː n s v ɑː l ɪ ç s uː p ʊ k s iː ʊ d iː h ɑː ɛ s v ɔ l ə t l ɔ s a d iː b y f ɔ f ʊ n d ə,Basel,a677eda9-7709-4c9d-8656-e7b665140f3b,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,thirties,24
15_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,15,Zürich,Ich war gestern im neuen Buchladen in der Stadt und die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.,ɪ f z iː ɡ oʊ ʃ t ə d ɪ m aɪ n ə b uː ŋ ə f ɛ ɾ t ɪ k z iː ə d iː ʃ t ɛ t ɪ t ʊ m s ɛ ɪ ʃ z ɪ n p ə k s iː ʊ n t d eː f ɛ n ə æ r ɪ n t ɛ s ɛ n t ə b yː f ɾ f ʊ n d ə,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,15,Graubünden,Ich war gestern in einem neuen Buchladen in der Stadt. Die Auswahl war super und ich habe ein paar interessante Bücher gefunden. Die Ehefette. Was denkt ihr?,iː b ə n d eː ʃ t r iː m m ə n oʊ ə b uː x l aʊ t ə k s iː ə n d ə ʃ t ɔ t d uː z oː ɑː l ɪ ʃ z uː p uː k s iː ʊ m d iː aʊ n ə b ɑː d ə s aɪ ɪ n t z aʊ m t iː b iː f ɛ r k f oː m t ə t eː eː t eː t aɪ d ɛ n t eː,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,fourties,24
15_Basel_8800b4de-fa22-4fdc-9f29-457c4010fd57,15,Basel,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.,ɛ r b ə ɡ ɛ ʃ t ə ɪ n aʊ ə b uː x l aʊ t ə k s eː ɡ ə ɪ n d ə ʃ t ɔ t z eː d uː z oː l ɪ ʃ s uː p ʊ k z eː ʊ n d iː h a n ə p ɑː ɪ n t ɜ s ɑː n t ɪ b y x ɔ f uː m d ə,Basel,8800b4de-fa22-4fdc-9f29-457c4010fd57,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,fourties,24
15_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,15,Basel,Ich war gestern im Neuen Buchladen in der Stadt. Die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.,ɪ iː b e ʃ t o h o ɪ n n ɔ ə p uː x l ɑː b ə n ɪ n b ə ʃ t ɑ p z iː p uː s v ɔ ʃ s uː b u k s iː ʊ m m t iː ɑː ə b ɑː r e m ɪ n t o z a m t iː x oː k f u,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,15,Ostschweiz,Ich war gestern im Neuen Buchladen in der Stadt. Die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.,ɪ x b iː d e ʃ t o ɪ n oɪ ə b u ɾ x l a d a k s iː d ɛ ʃ t a t k s iː a z iː uː s v a l l ɪ ç ʃ z uː p o k s ʊ n d a m ə ɛ ɛ s v a r ɪ n t r e s a n t i x o r y k f u n d ə,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,thirties,24
15_Bern_ba118975-5963-4495-927a-a78d19dd98c1,15,Bern,Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super. Ich habe ein paar interessante Bücher gefunden.,n ɑː v iː d ɛ s ts uː d m ɔ b uː x v ɔ b ə k iː d iː ʃ t ɔ b uː s v ɑː ʃ s uː p k iː aɪ oː f p ɔ r ə ɪ n b ə r f ɔ m d iː b iː x ə k ʊ n d ə,Basel,ba118975-5963-4495-927a-a78d19dd98c1,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,fourties,24
15_Zürich_6d34bfbb-2de2-48d9-891d-ae216f9b347b,15,Zürich,Das war der neuste neue Buchladen in der Stadt. Die Auswahl war super. Ich habe zwei interessante Bücher empfunden.,v ɛ ɡ eː ʃ ʃ iː l aɪ b uː x ɔ t ə t s iː eː t ə ʃ t ɔ t aɪ uː d iː iː uː s v ɔ ɪ ʃ uː p u t s iː ə n d h ɛ s t aɪ h d ə s a n t iː b iː f ə aɪ f uː n d oː t,Basel,6d34bfbb-2de2-48d9-891d-ae216f9b347b,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,twenties,24
15_Innerschweiz_5184dba3-c5e1-4570-ba26-62176e8c8dcc,15,Innerschweiz,"Und ja, ich war gestern im neuen Buchladen in der Stadt. Und die Auswahl war super. Und ich habe ein paar interessante Bücher gefunden.",ʊ n t j aʊ ɪ x b ɪ ɡ ɛ ʃ t r ɪ m n oɪ ə p uː x l a t ə ɪ d ə ʃ t ɑː t k s iː oː d ɛ d uː s v ɑː l ɪ s uː p ə r k s iː ʊ n t iː ɑː ɛ s p a r ɪ n t r e s a n d iː b y x ə r k f oː n d ɛ ɔ n t d ɛ ə,Basel,5184dba3-c5e1-4570-ba26-62176e8c8dcc,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Basel_8050767b-0a0e-43db-8754-2a42e896f7dd,15,Basel,Ich war in der Stadt in der Buchladen. Die Auswahl war super. Ich habe eine Sparte gefunden und interessante Bücher gefunden.,a d eː n ɛ ɡ b uː x l ɑː t ɪ k z eː ə n d ə ʃ t a p t ɛ ɾ z ɪ n t uː s v ɛ l ɪ ç ts uː b y k z eː ə n ɪ x aɪ n ə ʃ t aʊ x d ɔ f d ə f ɔ n ɪ n t r ə s a n t ɪ b iː x ə k f ʊ n d ə,Basel,8050767b-0a0e-43db-8754-2a42e896f7dd,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,thirties,24
15_Innerschweiz_aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,15,Innerschweiz,Ich war gestern im Neubuchladen in der Stadt. Die Auswahl war super. Ich habe ein paar interessante Bücher gefunden.,r ə n ɪ x b eː ɡ ɛ ʃ t ə r ɪ n n oɪ ə b uː x l aʊ b ə k z iː iː d ə ʃ t a t n d iː s v a l ɪ ʃ ts uː p ə r k z eː ʊ n t iː x ɑː a s b ɑː ɪ n t r s a n d iː b y x ə k f ʊ n d ə ʊ n,Basel,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,female,twenties,24
15_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,15,Basel,Ich war gestern im Neuen Buchmarkt in der Stadt. Die Auswahl war super und ich habe einige interessante Bücher gefunden.,ɪ x b ɪ ɡ ɛ ç t ɪ ɡ ə n m n ɛ ə b uː f ɛ ɾ d ə n d ə ʃ t ɛ ts iː d eː n s v ɛ ɾ l ɪ ç ts uː p ʊ p s iː ʊ n d iː f ɛ ɾ b ɛ n t s a n t iː b l y f ə r ə n f uː n b ə h ɛ,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,"Ich war gestern im neuen Buchladen in der Stadt. Die Auswahl war super, und ich habe ein paar interessante Bücher gefunden.",ChatGPT,male,thirties,24
28_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,28,Basel,"Ich habe mit meinen Freunden im Kino gesehen. Der Film war gut, aber das Popcorn war zu salzig.",j ɪ f eː t m ɪ t m iː n ɜ f r y n d ə k z iː ɪ n k iː n oː k z eː ə a d a f ɪ l m ɪ ʃ v uː t z iː aʊ v ə s p oː p k oː m ɪ ʃ f iː ts ɑː l t ts iː p z ɔ n d oː n t,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
28_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,28,Basel,"Ich habe meine Freunde im Kino gesehen, der Film war gut, aber das Popcorn war viel zu salzig.",ɪ n ɪ t m ɪ n ɛ f ɾ y n d ɪ n ə n ɪ n k iː ɔ k s iː ɡ ə ɾ f ɪ l m ɪ ʃ k uː k s iː b ɛ ɛ s p ɛ p t ɛ m ɪ ʃ f iː l ts uː z ɛ l ts ɪ ɡ ɛ s k ts iː ə n,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,thirties,22
28_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,28,Innerschweiz,"Ich war mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu alt.",ɛ ɾ n eː p t ɪ n iː t n iː n ə f ə ɪ n b ɪ l ɪ ŋ k f iː n z iː æ n d f ɪ m ʃ k uː z iː ɑː b ə r ə d a s p oː k ɔ n ɛ z oː f iː l ts ɑː l ts iː t,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,thirties,22
28_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,28,Graubünden,"Ich bin heute mit meinen Freunden im Kino gewesen. Der Film war gut, aber das Popcorn war viel zu salzig.",ɪ n ə aɪ ɲ ə d ɑː r ə d iː b iː h y t m ɪ t n iː n ə f r y n d ɛ oː d ə r iː m k iː n ɔ x z iː ts ɛ m ɛ l t ə f eː l ə n v iː ʃ k uː k z iː a b ə s p ɔ p k ɔ r n ɪ ʃ ə ɡ ə ɔ s v ʃ t ɪ l h a l f eː l uː m ɪ f iː l ts uː z a l ts ɪ k k oː n ɡ ə,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
